zip,USAC_Gender,USAC_Age,Road_Cat,Track_Cat, XC_Cat, DH_Cat, OT_Cat, MX_Cat, Cross_Cat
1740,M,67,5,5,3,3,3,3,4
39564,M,63,5,5,3,3,3,3,4
1775,M,56,3,5,3,3,3,3,4
6013,M,18,3,5,3,3,3,3,3
80236,M,35,4,5,3,3,3,3,5
80304,M,22,3,5,1,3,3,3,1
61611,M,22,2,5,3,3,3,3,4
53546,M,22,5,5,2,2,3,2,4
30004,M,45,1,5,3,3,3,3,4
22207,M,56,5,5,3,3,3,3,4
12586,M,34,4,5,3,3,3,3,4
44095,M,24,1,5,3,3,3,3,4
19010,M,45,2,5,2,2,2,2,4
92592,M,53,3,5,3,3,3,3,4
3801,M,49,5,5,3,3,,3,4
76104,M,25,5,5,2,3,3,3,5
29910,M,48,3,5,3,3,3,3,4
49504,M,59,3,4,3,3,3,3,4
7675,M,57,4,5,3,3,3,3,4
94947,F,42,2,4,3,3,3,3,4
80130,M,41,1,3,2,3,3,2,3
2476,M,35,4,5,3,3,3,3,3
71104,M,39,5,5,1,3,3,3,4
92109,M,35,2,4,3,3,3,3,4
83706,M,41,5,5,1,3,3,3,3
87122,M,35,4,5,3,3,3,3,4
11731,M,44,4,5,3,3,3,3,4
98248,M,46,5,5,3,3,3,3,4
94526,M,58,2,5,3,3,3,3,3
2421,M,67,5,5,3,3,3,3,4
60068,M,56,3,5,3,3,3,3,4
63109,M,36,5,5,1,3,3,3,2
19606,M,51,5,5,3,3,,3,4
80207,M,31,5,5,2,3,3,3,4
27263,M,42,3,5,3,3,3,3,4
14850,M,50,3,5,3,3,3,3,4
33954,M,44,3,5,3,3,3,3,4
19348,F,54,3,4,1,3,3,3,3
20817,M,47,5,5,3,3,3,3,4
7670,M,31,1,2,2,2,3,2,1
29732,M,38,5,5,2,3,3,3,4
75056,M,46,4,5,3,3,3,3,4
45208,M,34,4,5,3,3,3,3,4
63122,M,21,1,1,3,3,3,3,3
24201,M,25,5,5,2,1,1,2,4
13326,M,56,3,5,3,3,3,3,4
46032,M,57,5,5,1,2,3,2,3
97701,M,44,3,5,2,3,3,3,4
85044,M,30,5,5,2,1,2,2,4
68136,M,49,3,5,3,3,3,3,4
31210,M,47,3,5,1,2,3,3,4
55116,F,38,1,4,3,3,3,3,3
46818,M,44,4,5,3,3,3,3,4
8562,M,50,5,5,2,3,3,3,4
75071,M,49,3,5,3,3,3,3,4
21211,M,29,4,5,3,3,3,3,4
80202,M,30,4,5,3,3,3,3,4
91311,M,53,5,5,1,3,3,3,3
61880,M,35,4,5,3,3,3,3,4
93901,M,52,5,5,2,3,3,3,5
45211,M,44,4,5,3,3,3,3,3
98008,M,25,4,5,1,2,2,2,2
26508,F,32,3,4,1,3,3,3,3
80301,M,27,2,5,2,2,3,2,3
80132,M,22,1,5,3,3,3,3,4
27408,M,58,4,5,3,3,3,3,4
45208,M,36,1,5,3,3,3,3,4
77079,M,51,5,5,2,2,3,2,4
9128,M,35,2,3,3,3,3,3,4
93065,M,47,5,5,1,2,2,2,3
2452,F,39,3,4,3,3,3,3,4
30017,M,45,3,5,3,3,3,3,4
37203,M,31,4,5,3,3,3,3,5
22153,F,43,4,4,3,3,3,3,4
61550,M,47,5,5,1,3,3,3,3
26508,F,33,2,4,1,2,2,2,2
7652,M,46,5,5,3,3,3,3,4
80521,M,38,4,4,3,3,3,3,4
50322,M,64,5,5,3,3,3,3,5
84124,M,48,5,5,3,1,3,2,4
77385,M,43,5,5,2,3,3,3,4
62269,M,51,3,5,3,3,3,3,4
33165,M,46,5,5,3,3,3,3,4
46040,M,27,1,5,1,3,3,3,1
48329,M,41,4,5,1,3,3,3,3
2667,M,37,4,5,1,2,2,2,2
63102,M,27,3,3,2,3,3,3,4
48309,M,49,5,5,3,3,3,3,4
2126,F,31,,,,,,,
7920,M,17,2,2,3,3,3,3,4
2649,M,45,5,5,3,3,3,3,4
44067,M,63,5,5,2,3,3,2,3
2474,F,32,2,4,3,3,3,3,3
93455,M,38,2,5,3,3,3,3,4
17013,M,51,5,5,3,3,3,3,4
48178,M,65,4,5,3,3,3,3,4
78704,M,30,3,5,3,3,3,3,4
83318,M,43,5,5,3,3,3,3,4
33602,M,40,5,5,3,3,3,3,4
54220,M,42,3,5,2,3,3,2,3
33166,M,27,1,3,3,3,3,3,4
80303,F,29,2,2,3,3,3,3,3
75080,M,44,4,5,1,3,3,3,3
2889,M,27,4,5,3,3,3,3,4
94941,M,23,1,5,1,2,3,3,3
84105,M,54,5,5,3,3,3,3,4
35209,M,44,5,5,3,3,3,3,4
66224,M,42,5,5,3,3,3,3,4
87508,M,63,5,5,3,3,3,3,4
55106,F,35,4,4,3,3,3,3,4
2126,M,31,4,5,2,3,3,3,3
7093,M,39,5,5,3,3,3,3,4
84092,M,36,5,5,3,3,3,3,4
28712,F,33,4,4,1,3,3,3,3
90404,M,32,2,5,3,3,3,3,4
32250,M,37,4,5,3,3,3,3,3
49428,F,37,3,4,3,3,3,3,4
80020,F,47,4,4,1,3,3,3,3
63026,M,43,5,5,2,3,3,3,4
60134,F,37,3,4,3,3,3,3,3
68542,M,31,5,5,2,3,3,2,4
63304,M,18,3,2,3,3,3,3,4
48165,M,46,5,5,2,3,3,3,4
62269,M,52,4,4,3,3,3,3,4
80305,M,32,5,5,3,3,3,3,4
54403,F,17,4,4,1,3,3,3,4
63118,M,31,3,5,3,3,3,3,4
53188,M,52,4,5,3,3,3,3,4
53227,M,48,3,5,2,3,3,3,3
77009,M,38,3,4,1,2,3,2,3
74012,M,34,5,5,2,3,3,3,3
33139,M,29,1,5,3,3,3,3,1
84096,M,42,3,5,3,3,3,3,4
83702,M,18,5,5,1,2,3,2,3
60202,M,21,2,1,3,3,3,3,4
1742,F,57,4,4,3,3,3,3,4
84093,M,44,5,5,2,3,3,3,3
34241,M,22,4,5,2,1,3,1,5
46536,M,27,3,5,3,3,3,3,4
29403,M,35,3,5,2,3,3,3,3
63034,M,20,1,2,2,3,3,3,3
70582,M,41,3,5,1,2,3,2,4
55414,M,26,2,2,3,3,3,3,3
89509,M,42,5,5,3,3,3,3,4
84020,M,56,5,5,3,3,3,3,4
84020,M,32,4,5,3,3,3,3,4
55328,M,47,4,5,3,3,3,3,4
7920,M,52,4,5,3,3,3,3,4
84037,M,43,2,5,3,3,3,3,4
84094,M,47,5,5,3,3,3,3,4
84109,M,56,5,5,3,3,3,3,4
56301,M,22,2,4,3,3,3,3,4
77318,M,22,5,5,3,3,3,3,5
33463,M,20,3,5,3,3,2,2,4
68510,M,22,1,5,3,3,3,3,4
60047,M,53,3,5,3,3,3,3,4
19064,M,56,5,5,3,3,3,3,4
63130,F,41,4,4,3,3,3,3,4
55424,M,57,4,5,3,3,3,3,4
90027,M,30,1,5,3,3,3,3,3
95762,M,34,4,5,3,3,,3,4
99212,M,59,4,5,2,3,3,3,4
18058,M,45,5,5,3,3,3,3,4
78258,F,20,3,4,1,3,3,3,4
84109,M,61,5,5,3,3,3,3,4
11710,M,28,4,5,2,3,3,2,4
83702,F,51,4,3,3,3,3,3,4
84025,F,45,3,4,3,3,3,3,4
36265,M,41,4,5,1,3,3,3,4
33611,M,52,5,5,1,2,3,2,3
60585,M,39,4,5,3,3,3,3,4
84094,F,37,2,4,3,3,3,3,4
60422,M,47,5,5,3,3,3,3,4
72704,M,41,4,4,3,3,3,3,4
19810,M,45,4,5,3,3,3,3,4
6851,M,52,5,5,3,3,3,3,4
92782,M,27,3,5,3,3,3,3,4
80921,M,21,2,5,3,3,3,3,4
84054,M,49,3,5,3,3,3,3,4
83333,F,47,4,4,1,2,2,1,3
55082,M,53,5,5,3,3,3,3,4
55436,M,56,4,5,3,3,3,3,4
16510,M,46,4,5,3,3,3,3,4
63122,M,45,5,5,2,2,3,2,4
84050,M,35,4,5,3,3,3,3,4
94595,M,61,3,5,3,3,,3,4
60586,M,47,3,5,3,3,3,3,3
61615,M,50,5,5,2,3,3,3,4
93311,M,36,3,5,3,3,3,3,4
78731,M,45,2,5,2,3,3,3,4
63122,M,36,2,5,3,3,3,3,4
22042,M,46,2,5,3,3,3,3,3
60201,M,55,2,5,3,3,3,3,4
83341,M,16,5,5,3,3,3,3,4
87106,M,41,3,5,2,2,3,2,3
93065,M,47,5,5,3,3,3,3,4
30043,M,41,2,5,3,3,3,3,3
54403,M,16,5,5,2,2,3,2,4
94530,M,22,1,1,1,3,3,3,1
2451,M,41,3,5,3,3,3,3,4
40204,M,51,5,5,3,3,3,3,5
80540,M,43,5,5,2,3,3,3,4
50211,M,46,4,5,3,3,3,3,4
55101,F,41,3,5,3,3,3,3,5
92617,M,19,3,3,3,3,3,3,3
30030,M,20,1,1,3,3,3,3,1
85747,M,51,5,5,1,3,3,3,4
78259,M,11,5,5,3,3,3,3,5
53913,M,19,4,5,1,3,3,3,3
78260,M,39,2,5,3,3,3,3,4
78210,M,18,1,2,3,3,3,3,3
47401,M,39,5,5,3,3,3,3,4
76085,M,45,3,5,3,3,3,3,4
46236,M,53,5,5,3,3,3,3,4
94070,M,34,2,5,3,3,3,3,4
7675,M,46,4,5,3,3,3,3,4
84041,M,57,4,5,3,3,3,3,4
84341,M,50,5,5,3,3,3,3,4
74114,M,56,4,5,3,3,3,3,4
33411,M,41,1,5,3,3,3,3,3
74136,M,58,4,5,2,3,3,3,4
63021,M,52,3,5,3,3,3,3,3
92103,M,28,4,5,3,3,3,3,5
80003,M,28,1,5,3,3,3,3,1
19312,M,31,3,5,2,2,3,2,2
55406,M,52,3,4,3,3,3,3,4
95662,M,34,3,5,3,3,3,3,4
33125,M,34,5,5,2,3,2,2,4
50312,M,28,5,5,2,3,3,3,3
84106,F,40,2,4,3,3,3,3,4
55105,M,20,4,5,3,3,3,3,3
28791,M,66,5,5,3,3,3,3,4
3110,M,47,4,5,3,3,3,3,3
50009,M,43,4,5,3,3,3,,4
94110,M,51,4,5,3,3,3,3,4
6830,M,61,5,5,3,3,3,3,4
84004,M,50,4,5,3,3,3,3,4
7834,M,48,4,5,3,3,3,3,4
80004,M,35,3,4,2,2,3,2,3
77706,M,42,3,5,3,3,3,3,4
94117,F,32,3,5,3,3,3,3,5
15108,M,31,5,5,2,1,3,3,4
83245,M,31,4,4,3,3,3,3,4
84117,M,43,5,5,3,3,3,3,4
80403,F,47,2,4,1,3,3,3,3
17582,M,52,3,5,3,3,3,3,4
14424,M,22,4,5,3,3,3,3,4
80211,F,48,2,4,3,3,3,3,3
84103,M,45,4,5,3,3,3,3,4
61240,M,44,5,5,2,3,3,3,5
92009,M,49,4,5,3,3,3,3,5
11697,M,62,4,5,3,3,3,3,4
48162,M,54,5,5,3,3,3,3,4
70122,M,45,5,5,2,2,3,2,3
71037,M,25,5,5,2,2,2,2,4
94930,F,50,4,4,2,1,3,3,4
77007,M,39,5,5,1,2,3,2,4
15228,M,19,2,5,3,3,3,3,4
8810,M,41,5,5,3,3,3,3,4
23223,M,44,4,5,3,3,3,3,4
80921,M,57,4,5,3,3,3,3,4
53217,M,53,4,5,3,3,3,3,3
70123,M,47,5,5,1,3,3,3,4
80907,F,60,4,4,3,3,3,3,4
20812,M,54,5,5,3,3,3,3,4
60202,M,20,3,3,3,3,3,3,4
66208,M,58,5,5,2,2,2,2,4
72903,M,33,5,5,2,3,3,3,4
93117,M,28,3,5,3,3,3,3,5
95404,M,52,4,5,3,3,3,3,4
48438,M,49,4,5,1,3,3,3,2
13126,M,62,5,5,3,3,3,3,4
27012,M,54,4,5,2,2,2,2,3
2840,M,48,5,4,3,3,3,3,4
78664,M,58,5,5,3,3,3,3,4
33596,M,52,4,5,3,3,3,3,3
78734,M,24,1,5,1,3,3,3,3
80501,F,45,4,4,3,3,3,3,4
49913,M,22,3,5,1,2,2,2,1
33629,M,31,5,5,3,3,3,3,4
30318,M,29,2,1,2,2,3,2,3
70130,M,53,3,5,3,3,3,3,4
59602,M,62,5,5,2,3,3,3,4
77354,M,26,1,3,3,3,3,3,5
15201,M,31,2,5,3,3,3,3,3
68028,M,42,5,5,2,3,2,3,4
77388,M,20,3,5,1,3,,3,4
76708,M,44,5,5,1,3,3,3,5
60513,M,29,4,5,3,3,3,3,4
22314,M,28,3,5,2,2,3,2,2
49651,M,51,5,5,3,3,3,3,4
8869,M,58,4,5,3,3,3,3,4
37067,M,49,4,5,3,3,3,3,4
45213,M,37,3,5,3,3,3,3,4
77449,M,58,5,3,3,3,3,3,4
28204,M,54,5,5,2,2,2,2,3
74137,M,63,4,5,2,3,3,3,4
2143,F,43,3,4,3,3,3,3,4
33032,M,51,4,5,3,3,3,3,4
33177,M,39,3,5,3,3,3,3,4
33187,M,56,3,5,3,3,3,3,4
77006,M,50,4,5,3,3,3,3,4
75022,M,35,4,5,3,3,3,3,4
20171,M,47,5,5,3,3,3,3,5
86001,M,36,4,5,3,3,2,3,4
74037,M,48,3,4,3,3,3,3,5
29625,M,42,3,5,3,3,3,3,4
32259,M,51,4,5,3,3,3,3,4
14139,F,43,4,4,3,3,3,3,2
78634,M,33,5,5,1,3,3,3,4
80903,M,60,4,3,3,3,3,3,3
77009,F,37,3,4,2,3,3,3,2
53029,M,53,4,5,3,3,3,3,4
11238,M,56,4,5,3,3,3,3,4
46074,M,46,3,4,3,3,3,3,4
66208,M,68,5,5,3,3,3,3,4
80021,M,26,3,5,3,3,3,3,4
92104,M,34,3,4,3,3,3,3,4
80218,M,46,3,5,3,3,3,3,4
52807,M,44,4,5,3,3,3,3,3
46032,M,58,5,5,3,3,3,3,3
44240,F,51,4,4,3,3,3,3,4
72712,M,57,5,5,1,2,1,1,5
85086,M,46,5,5,3,3,3,3,5
60156,M,40,5,5,2,2,3,3,5
7003,F,32,3,4,2,2,2,2,1
7003,M,35,3,4,2,2,2,2,2
27514,M,57,3,5,3,3,3,3,4
91377,M,51,4,5,3,3,3,3,4
29464,M,27,2,5,1,3,3,3,1
78641,M,31,4,5,3,3,3,3,4
83702,M,27,1,5,2,3,3,3,1
60134,M,19,5,5,3,3,3,3,5
60657,M,57,3,5,3,3,3,3,5
28025,M,32,5,5,1,3,3,3,3
89141,F,17,5,5,3,1,3,1,5
48327,M,52,5,5,1,3,3,3,3
60187,M,30,5,5,2,3,3,3,4
85203,M,26,1,5,1,3,3,3,1
91739,F,31,4,4,3,3,3,3,4
63304,M,58,4,4,2,3,3,3,3
80305,M,22,5,5,1,3,3,3,3
78634,M,50,5,5,2,3,3,3,4
78634,F,50,4,4,1,3,3,3,4
94028,M,29,2,5,3,3,3,3,5
49505,F,18,3,3,2,3,3,3,3
62025,M,47,3,5,2,3,3,2,4
2066,M,47,4,5,3,3,3,3,4
74322,M,61,5,5,3,3,3,3,4
37221,M,52,5,5,3,3,3,3,4
80302,M,20,2,4,3,3,3,3,4
46705,F,37,4,4,2,2,2,2,4
74008,M,38,3,5,3,3,3,3,3
5477,M,22,3,5,1,3,3,3,1
5477,M,20,3,5,1,3,3,3,1
11217,M,43,3,5,3,3,3,3,4
55412,M,45,2,5,3,3,3,3,4
54115,F,39,4,4,1,2,2,2,3
10019,F,40,3,2,3,3,3,3,4
61239,M,51,5,5,3,3,3,3,3
75218,M,57,4,5,3,3,3,3,4
28209,M,51,4,5,3,3,3,3,3
30030,M,22,3,3,3,3,3,3,3
80919,F,38,4,4,2,3,3,3,4
52240,M,46,4,5,3,3,3,3,3
28056,M,53,5,5,3,3,3,3,4
33445,M,34,2,3,3,3,3,3,4
28277,M,41,4,4,3,3,3,3,4
66221,F,57,4,4,3,3,3,3,4
80433,M,39,4,5,1,2,2,2,2
37920,F,28,3,4,1,2,2,2,3
53562,M,39,5,5,2,3,3,3,4
27519,M,41,4,5,3,3,3,3,4
98077,M,67,5,3,3,3,3,3,4
6811,M,24,5,5,2,1,3,2,4
54494,F,34,4,4,1,1,3,1,3
60035,M,44,5,5,2,2,2,2,4
94577,F,31,4,4,3,3,3,3,4
84108,M,39,2,5,3,3,3,3,4
78731,M,39,2,5,1,3,3,3,3
44149,F,51,4,4,3,3,3,3,4
20906,M,39,3,5,3,3,3,3,4
76086,M,20,3,5,3,3,3,3,4
85711,F,57,4,4,3,3,3,3,4
11361,M,38,4,4,3,3,3,3,4
19465,M,36,4,5,3,3,3,3,4
80302,F,60,2,4,3,3,3,3,4
1701,M,62,5,5,3,3,3,3,4
55419,M,35,2,5,2,3,3,3,3
27587,M,47,4,5,3,3,3,3,3
30309,M,49,4,5,3,3,3,3,4
52411,M,59,5,4,3,3,3,3,4
89521,F,48,4,4,3,3,3,3,3
3110,M,59,4,5,3,3,3,3,5
13027,M,58,4,5,3,3,3,3,4
11231,M,38,4,5,3,3,3,3,4
81303,M,24,5,5,1,1,1,1,4
11385,M,27,4,5,3,3,3,3,3
6410,M,48,3,5,3,3,3,3,4
31064,F,48,4,4,3,3,3,3,4
54971,M,50,5,5,2,2,3,2,4
78605,M,18,2,5,3,3,2,3,5
76262,F,17,4,4,3,3,3,3,4
46033,M,46,5,5,2,3,2,2,4
2130,F,33,2,4,3,3,3,3,3
1984,M,43,1,2,3,3,3,3,3
32566,M,44,5,5,3,3,3,3,4
92562,M,23,5,5,1,1,3,1,4
28202,M,37,5,5,3,3,3,3,4
28551,M,55,4,5,3,3,3,3,3
29406,M,45,4,5,3,3,2,3,4
53711,M,42,2,5,3,3,3,3,3
84109,M,53,5,5,2,2,3,2,4
75219,M,56,3,5,3,3,,3,4
22310,M,44,5,5,2,3,3,3,3
11520,M,18,4,2,3,3,3,3,4
20910,M,32,4,5,3,3,3,3,4
1462,M,39,3,5,3,3,3,3,4
92116,M,81,5,5,3,3,3,3,4
68955,M,41,4,5,3,3,3,3,4
94549,F,52,3,4,3,3,3,3,4
84405,M,50,5,5,3,3,3,3,4
94538,M,52,4,4,3,3,3,3,4
3870,M,61,4,5,3,3,3,3,4
80303,F,28,4,4,3,3,3,3,3
7302,M,39,5,5,3,3,3,3,4
73064,M,39,5,5,2,3,,3,5
80238,M,41,4,5,3,3,3,3,4
84106,M,45,4,5,3,3,3,3,3
17602,M,38,3,5,3,3,3,3,3
75231,M,39,4,5,3,3,3,3,4
97003,M,35,3,4,3,3,3,3,4
89142,M,45,4,5,3,3,3,3,4
15216,M,34,3,5,3,3,3,3,4
98506,M,20,1,5,3,3,3,3,3
14036,M,35,3,5,2,2,2,2,2
20001,M,39,4,5,3,3,3,3,4
48236,M,53,5,5,3,3,3,3,4
22203,M,56,4,5,3,3,3,3,3
11961,M,50,5,5,3,3,3,3,4
28712,M,24,5,5,2,1,3,1,4
83703,F,47,4,4,3,3,3,3,3
74112,F,39,4,4,1,3,3,3,3
60102,M,23,5,5,3,3,3,3,3
47901,M,31,3,5,3,3,3,3,5
95973,M,15,5,5,3,1,1,3,5
95008,M,19,3,3,3,3,,3,4
64155,M,31,5,5,3,3,3,3,3
92649,M,20,4,5,3,3,3,3,4
99206,M,64,4,5,3,3,3,3,4
5446,F,44,4,4,3,1,3,2,4
10013,M,47,3,5,2,2,3,2,4
94103,F,33,4,4,3,3,3,3,4
91381,M,24,5,5,1,1,1,1,3
37409,M,46,5,5,3,3,3,3,5
53594,M,27,4,5,1,3,3,3,2
18069,F,19,4,2,3,3,3,3,4
30040,M,43,3,5,3,3,3,3,3
53204,M,30,5,3,3,3,3,3,4
93304,M,19,3,5,3,3,3,3,4
48103,M,51,3,5,3,3,3,3,4
5055,M,17,2,5,1,3,3,3,4
7090,M,37,5,5,2,2,3,2,4
17702,M,52,4,5,3,3,3,3,5
17702,M,21,3,5,3,3,3,3,4
10987,M,43,5,5,3,3,3,3,5
60076,M,46,4,5,3,3,3,3,4
91313,M,45,5,5,3,3,3,3,4
23222,M,28,3,5,2,3,3,3,2
10579,M,47,5,5,2,1,3,2,4
98034,M,39,4,5,1,3,3,3,3
95132,M,43,4,5,3,3,3,3,4
5751,M,20,1,5,3,3,3,3,2
22407,M,53,5,5,3,3,3,3,4
27023,M,26,5,5,1,3,3,3,3
55105,M,33,5,5,2,3,3,3,4
28303,F,35,3,4,3,3,3,3,3
33063,M,40,4,4,3,3,3,3,4
13207,M,32,5,5,3,3,3,3,3
48118,M,60,4,5,3,3,3,3,4
77381,M,52,4,5,2,3,3,3,4
46203,M,30,4,5,3,3,3,3,4
30097,M,35,3,5,2,2,3,2,3
37310,M,19,3,5,2,3,3,3,3
6074,M,31,5,5,3,3,3,3,4
29073,M,27,5,5,1,2,2,2,3
78721,M,31,3,4,1,3,3,3,2
60515,M,41,4,5,3,3,3,3,4
10033,M,33,4,5,2,3,3,3,4
49464,M,45,5,5,3,3,3,3,4
74953,M,38,5,5,1,3,3,3,4
84109,M,48,5,5,2,1,3,2,4
53178,M,19,4,5,3,3,3,3,4
84098,M,19,5,5,1,3,3,3,4
10579,M,20,5,5,2,1,3,1,4
10579,M,18,5,5,2,1,2,1,4
33327,M,55,5,5,1,3,3,3,4
84098,F,16,4,4,1,3,3,3,3
11222,M,36,4,5,3,3,3,3,3
80538,M,50,2,5,3,3,3,3,3
10019,F,38,4,4,3,3,3,3,4
77070,F,48,4,4,3,3,3,3,4
17013,M,44,4,5,3,3,3,3,5
94087,M,52,3,5,3,3,3,3,4
34221,M,45,3,5,2,3,3,3,3
80475,F,16,4,4,3,3,3,3,4
48307,M,52,4,3,3,3,3,3,4
70360,M,31,4,5,3,3,3,3,5
98815,M,21,3,5,1,3,3,3,3
3431,M,42,5,5,3,3,3,3,5
87122,M,21,5,5,2,1,3,2,4
80027,F,38,4,4,1,1,3,1,3
8559,M,46,5,5,3,3,3,3,4
75028,M,43,5,5,2,3,3,3,4
26034,M,38,5,5,3,3,3,3,3
55107,M,38,3,5,3,3,3,3,4
30045,M,39,2,5,3,3,3,3,4
97702,M,51,3,5,1,3,3,3,4
84092,M,17,5,5,2,1,1,3,4
84092,F,16,4,4,2,1,3,1,2
21740,M,34,2,5,3,3,3,3,4
80437,F,47,4,4,2,2,3,2,4
75071,M,46,4,5,1,3,3,2,4
7039,M,41,2,5,3,3,3,3,4
4107,M,53,4,5,3,3,3,3,4
72712,M,39,2,5,1,3,3,3,3
10027,M,38,2,5,2,3,3,3,4
19539,M,20,4,5,3,3,3,3,4
37601,M,23,2,5,3,3,3,3,4
50322,M,58,5,5,3,3,,3,4
94061,M,33,1,5,3,3,3,2,3
91752,M,47,4,5,3,3,3,3,5
95811,M,30,2,5,3,3,3,3,4
1053,F,35,3,4,1,3,3,3,2
81303,M,36,4,5,1,3,3,2,3
92782,M,40,4,5,3,3,3,3,4
18031,M,19,1,3,3,3,3,3,4
72401,M,54,5,5,3,3,3,3,4
46205,M,33,3,3,2,3,3,3,2
40118,F,24,2,2,2,2,3,2,2
93908,M,25,5,5,2,2,3,2,4
34787,M,42,2,5,2,2,3,2,4
74037,M,38,4,5,3,3,3,3,4
67226,M,28,3,5,3,3,3,3,4
95630,F,34,4,4,2,1,1,1,4
80302,M,53,3,4,2,3,3,3,2
15613,M,28,5,5,2,1,2,2,4
78621,F,17,4,4,3,3,3,3,4
15142,M,26,2,5,3,3,3,3,2
17111,M,33,5,5,3,3,3,3,4
84095,M,42,5,5,3,1,3,2,4
44256,M,27,5,5,2,1,3,1,3
92557,M,22,3,5,3,3,3,3,4
48601,M,47,4,5,2,2,3,2,3
33460,M,39,4,5,3,3,3,3,4
1606,M,59,3,5,3,3,3,3,2
46703,M,21,3,5,3,3,3,3,2
94123,M,34,3,5,3,3,3,3,4
60659,M,29,5,5,3,3,3,3,3
14510,M,33,3,5,3,3,3,3,4
53090,M,15,5,5,2,3,3,3,4
53090,M,17,5,5,2,3,3,3,4
77009,M,35,2,3,3,3,3,3,3
85262,M,20,2,2,3,3,3,3,4
6033,M,74,5,5,3,3,,3,4
74338,M,52,5,5,2,2,3,2,4
74338,M,21,4,5,1,2,2,2,3
1778,M,26,3,5,3,3,3,3,4
94122,F,33,3,3,3,3,3,3,4
10034,M,35,4,5,3,3,3,3,4
86001,F,21,4,4,1,3,3,3,3
33160,M,20,3,5,1,3,3,3,2
22151,M,38,2,5,2,3,3,2,3
80027,M,39,4,5,3,3,3,3,4
92115,F,24,3,3,1,2,3,2,2
85255,F,16,3,2,3,3,3,3,4
27510,F,39,3,4,3,3,3,3,3
27601,M,24,2,3,3,3,3,3,3
83702,M,35,2,5,3,3,3,3,2
19003,M,29,4,2,3,3,3,3,4
11226,M,35,1,5,3,3,3,3,4
65807,M,33,4,5,2,3,3,2,5
28217,M,67,5,5,3,3,3,3,5
52245,F,53,4,4,3,3,3,3,3
75080,M,17,5,4,3,3,3,3,4
85719,M,27,1,1,2,2,2,2,2
80301,F,45,3,4,1,3,2,3,1
48849,F,58,3,4,3,3,3,3,4
97530,M,48,3,5,1,2,3,2,2
22903,M,30,3,5,3,3,3,3,4
80304,M,41,4,5,3,3,3,3,2
66210,M,30,3,5,2,3,3,3,2
84043,M,22,4,5,1,3,3,3,5
80303,M,22,3,5,2,2,3,3,5
86004,M,29,4,5,3,3,3,3,5
98228,M,37,5,5,2,2,3,3,4
46278,M,45,5,5,3,3,,3,4
94118,M,32,5,4,3,3,3,3,4
92649,M,53,4,5,3,3,3,3,4
20016,M,60,5,5,3,3,,3,3
34747,M,52,5,5,3,3,3,3,5
75024,M,49,3,4,3,3,3,3,4
93311,M,29,5,5,3,3,3,3,5
33444,M,34,5,5,1,3,3,3,4
84106,F,29,1,4,3,3,3,3,3
22903,M,28,1,5,1,2,2,2,1
92352,F,22,4,4,1,2,2,2,3
17331,M,31,5,5,2,2,3,3,4
28306,M,23,2,5,3,3,3,3,2
49079,M,63,5,5,2,3,3,3,4
71115,M,33,3,5,3,3,3,3,4
85207,M,40,3,5,3,3,,3,4
83333,M,36,5,5,1,3,3,3,2
28078,M,59,5,5,3,3,,3,4
50310,M,31,2,5,1,3,3,3,2
85255,F,62,4,4,3,3,,3,4
97703,F,55,4,4,1,3,3,3,3
78754,M,27,1,5,3,3,3,3,4
45040,M,40,2,5,3,3,3,3,3
54911,M,44,4,5,3,3,3,3,3
45213,F,53,3,4,3,3,3,3,3
74037,M,51,5,5,3,3,3,3,5
77493,M,18,2,1,3,3,3,3,4
43205,M,37,2,5,3,3,3,3,2
78757,M,33,2,5,3,3,3,3,4
98117,M,22,2,5,3,3,3,3,4
49001,F,57,3,4,3,3,3,3,4
20132,M,24,5,5,2,1,3,1,4
54016,M,59,5,5,3,3,3,3,4
5075,F,35,3,4,3,3,3,3,2
55082,F,33,2,4,3,3,3,3,2
63376,M,50,5,5,3,3,3,3,4
85259,F,37,1,1,3,3,3,3,1
46530,F,23,3,3,3,3,3,3,3
70809,M,29,3,3,2,3,3,3,4
94114,M,41,3,5,3,3,3,3,4
92507,M,40,5,5,3,3,3,3,4
22313,M,64,4,5,3,3,3,3,4
59601,M,21,2,5,3,3,3,3,2
22207,M,37,4,5,3,3,3,3,5
48116,M,53,4,5,3,3,3,3,4
29206,F,20,4,4,3,3,3,3,4
92223,M,24,3,5,3,3,3,3,4
33012,M,38,1,5,3,3,3,3,4
95472,M,16,2,5,1,3,3,3,4
95472,M,17,2,5,2,3,3,3,4
1938,M,44,3,5,3,3,3,3,3
38017,M,52,3,5,3,3,3,3,4
23322,M,43,4,5,3,3,3,3,4
60134,M,13,5,5,3,3,3,3,4
29206,F,18,4,4,3,3,3,3,4
53212,M,39,2,5,2,2,3,2,1
62269,M,49,3,5,3,3,3,3,4
98045,M,18,5,4,3,3,3,3,4
73135,M,47,5,5,2,3,3,3,5
60660,M,33,5,5,3,3,3,3,5
43003,M,42,4,5,3,3,3,3,4
98006,F,18,2,3,3,3,3,3,4
53217,M,56,3,5,3,3,3,3,3
7047,M,50,2,4,2,3,3,3,4
93101,M,50,5,5,3,3,3,3,4
48302,M,59,4,5,3,3,3,3,4
94510,M,23,5,5,2,1,2,3,4
75214,M,32,4,5,3,3,3,3,4
