zip,Total_racers,Male_Racers,Female_Racers,Junior_Racers,Elite_Racers,Master_Racers,Pro_Road_Racers,Pro_MTB_Racers,Pro_Track_Racers,Pro_Cross_Racers,Mid_Road_Racers,Mid_MTB_Racers,Mid_Track_Racers,Mid_Cross_Racers
3220,1,0,1,0,1,0,0,0,0,0,0,1,0,0
3221,1,1,0,0,0,1,0,1,0,0,1,1,0,1
3222,1,1,0,0,1,0,0,1,0,0,1,1,0,0
3229,3,2,1,0,1,2,2,1,1,1,0,3,0,0
3242,2,2,0,0,1,1,1,1,0,1,0,2,0,0
3245,3,3,0,1,1,1,0,1,0,1,1,2,0,0
3246,4,3,1,0,1,3,0,1,0,0,0,4,0,0
3249,2,2,0,1,0,1,0,1,0,0,0,2,0,0
3254,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3264,5,4,1,1,1,3,0,0,0,0,1,5,0,3
3266,2,2,0,1,0,1,0,1,0,0,1,2,0,1
3269,2,1,1,0,1,1,0,1,0,0,0,2,0,1
3275,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3281,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3287,2,1,1,0,1,1,1,0,0,0,0,2,1,1
3290,2,1,1,0,1,1,0,1,0,0,1,2,0,1
3301,16,13,3,0,8,8,4,2,0,4,1,15,0,1
3303,2,2,0,0,0,2,0,1,0,0,2,2,0,1
3304,11,10,1,2,2,7,2,5,1,1,2,10,1,2
3431,16,14,2,1,6,9,0,8,0,2,3,16,0,2
3446,3,3,0,0,2,1,0,3,0,1,0,3,0,0
3449,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3455,1,1,0,0,1,0,0,1,0,1,1,1,0,0
3456,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3458,2,2,0,0,1,1,0,0,0,0,0,2,0,0
3462,2,2,0,1,1,0,0,0,0,0,0,2,0,0
3465,1,1,0,0,1,0,0,1,0,1,0,1,0,0
3467,5,3,2,3,0,2,0,1,0,1,1,5,0,1
3482,2,0,2,1,0,1,0,0,0,0,0,2,0,0
3561,1,1,0,0,0,1,0,1,0,0,0,1,0,1
3570,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3580,1,1,0,0,1,0,0,0,0,0,1,1,0,0
3583,1,1,0,0,1,0,1,0,0,0,0,1,0,1
3584,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3586,1,0,1,1,0,0,0,0,0,0,1,1,0,0
3598,2,2,0,0,1,1,0,2,0,0,2,1,0,2
3602,1,1,0,0,1,0,0,0,0,0,1,1,0,0
3608,4,3,1,2,1,1,0,2,0,1,1,4,0,1
3741,2,2,0,0,1,1,0,0,0,0,0,2,0,0
3743,1,1,0,0,1,0,0,1,0,0,0,1,0,1
3748,4,4,0,0,0,4,0,1,0,0,2,4,0,1
3753,1,0,1,0,1,0,0,0,0,0,0,1,0,0
3755,11,9,2,1,6,4,3,4,1,1,2,11,0,3
3766,6,5,1,1,3,2,0,2,0,2,1,6,0,2
3768,2,2,0,1,1,0,0,0,0,0,2,2,0,0
3773,1,1,0,0,0,1,0,1,0,0,0,1,1,1
3781,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3782,1,1,0,0,0,1,0,0,0,0,0,1,0,1
3784,1,1,0,0,1,0,0,0,0,0,0,1,0,1
3801,15,14,1,0,7,8,2,4,0,2,3,15,0,3
3802,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3809,2,2,0,0,1,1,0,2,0,0,0,0,0,2
3811,2,2,0,0,1,1,1,1,0,1,0,1,0,1
3819,1,1,0,0,0,1,0,1,0,0,1,1,0,1
3820,8,8,0,0,4,4,0,2,0,0,0,8,0,1
3824,7,5,2,1,2,4,0,1,0,0,1,7,0,1
3827,2,2,0,0,0,2,1,1,0,1,0,2,0,0
3833,9,9,0,2,1,6,2,5,0,2,1,9,0,2
3840,3,3,0,0,1,2,0,0,0,0,0,3,0,0
3842,9,8,1,1,2,6,1,3,0,0,0,9,0,4
3844,2,2,0,0,1,1,0,0,0,0,0,2,0,0
3845,1,1,0,0,1,0,0,1,0,1,0,0,0,0
3846,5,3,2,0,1,4,1,1,1,1,1,5,1,1
3849,1,1,0,0,1,0,0,1,0,0,1,1,0,0
3857,4,3,1,0,1,3,1,2,0,0,2,4,0,3
3861,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3862,2,1,1,0,0,2,1,2,0,0,1,2,0,2
3867,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3870,4,4,0,0,1,3,0,1,0,0,0,3,0,0
3872,1,1,0,0,1,0,0,1,0,1,1,1,0,0
3874,1,1,0,0,0,1,0,1,0,0,0,1,0,1
3884,2,2,0,0,1,1,0,0,0,0,0,2,0,0
3885,6,5,1,1,2,3,1,1,0,1,0,5,0,0
3894,1,1,0,1,0,0,0,1,0,0,0,1,0,1
3902,3,2,1,0,2,1,0,1,0,0,2,3,0,1
3903,3,1,2,1,0,2,0,0,0,0,0,3,0,1
3904,1,1,0,0,0,1,0,1,0,0,1,1,0,1
3905,5,3,2,2,0,3,1,1,0,0,0,5,0,3
3908,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3909,6,5,1,2,1,3,1,2,0,0,2,6,0,2
4011,10,10,0,1,0,9,3,3,1,2,2,8,0,3
4021,3,3,0,0,0,3,0,2,0,0,2,1,0,3
4029,3,2,1,1,2,0,0,0,0,0,1,3,0,0
4032,4,4,0,0,0,4,0,1,0,0,0,4,0,0
4038,3,2,1,0,0,3,0,3,0,0,1,3,0,3
4039,1,1,0,0,0,1,0,1,0,0,1,1,0,1
4040,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4046,3,2,1,0,1,2,1,1,0,1,0,3,1,0
4051,1,1,0,0,0,1,0,0,0,0,1,1,0,1
4055,1,1,0,0,1,0,1,0,0,0,0,1,0,0
4062,3,3,0,0,2,1,1,1,1,0,0,3,0,1
4069,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4072,6,5,1,0,3,3,1,2,0,1,1,6,0,1
4073,3,3,0,0,1,2,1,1,0,1,0,3,0,0
4074,7,7,0,1,2,4,0,1,0,0,2,7,0,0
4086,3,3,0,0,1,2,1,1,0,0,0,2,0,1
4092,5,5,0,0,1,4,1,1,0,0,1,5,0,0
4093,1,1,0,0,1,0,0,0,0,0,0,1,0,0
4096,7,7,0,0,4,3,2,2,0,0,2,6,0,3
4097,5,5,0,1,1,3,0,3,0,0,3,5,0,2
4101,4,4,0,0,4,0,1,1,0,0,0,4,0,1
4102,9,9,0,1,2,6,2,2,2,1,1,9,0,1
4103,14,12,2,0,2,12,2,4,0,1,3,14,0,4
4104,1,1,0,0,0,1,0,1,0,0,0,1,0,0
4105,11,7,4,1,1,9,2,5,0,1,1,11,0,3
4106,11,10,1,0,1,10,0,6,0,0,5,11,0,6
4107,6,5,1,0,1,5,2,1,0,0,1,6,0,3
4110,1,1,0,0,0,1,1,0,0,1,0,1,0,0
4210,1,0,1,0,1,0,0,0,0,0,1,1,0,1
4217,1,1,0,0,1,0,0,0,0,0,0,1,0,0
4219,3,2,1,0,2,1,0,3,0,2,2,3,0,1
4220,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4222,2,2,0,0,0,2,0,1,0,0,1,2,0,1
4240,10,9,1,0,7,3,1,4,0,1,3,10,0,4
4252,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4265,1,1,0,0,1,0,0,1,0,0,0,1,0,1
4280,1,1,0,1,0,0,0,0,0,0,0,1,0,0
4281,2,2,0,0,2,0,0,0,0,0,0,2,0,0
4330,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4345,2,2,0,0,0,2,0,0,0,0,1,2,0,0
4351,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4355,1,1,0,0,0,1,0,1,0,0,0,1,0,0
4357,1,0,1,0,0,1,0,0,0,0,0,1,0,0
4401,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4412,1,1,0,0,1,0,0,1,0,0,0,0,0,0
4429,1,1,0,0,0,1,0,1,0,0,1,1,0,0
4530,1,1,0,0,1,0,0,1,0,0,1,1,0,1
4556,1,1,0,0,0,1,0,1,0,0,0,1,0,1
4579,1,1,0,0,0,1,0,0,0,0,1,1,0,1
4605,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4609,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4843,1,1,0,0,1,0,0,1,0,0,0,1,0,1
4849,1,1,0,1,0,0,0,0,0,0,0,1,0,0
4856,3,3,0,0,0,3,0,1,0,0,0,2,0,0
4901,3,3,0,0,2,1,0,0,0,0,0,3,0,0
4917,1,1,0,0,0,1,0,0,0,0,0,1,0,0
4937,2,2,0,0,1,1,0,1,0,0,1,2,0,1
4938,3,1,2,0,1,2,0,1,0,0,1,3,0,1
4947,2,2,0,0,2,0,0,2,0,0,1,2,0,0
4970,1,1,0,0,1,0,0,0,0,0,0,1,0,0
4989,3,2,1,1,0,2,0,1,0,0,1,3,0,1
5001,1,1,0,0,1,0,0,0,1,1,0,1,0,0
5030,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5035,1,1,0,1,0,0,0,0,0,0,0,1,0,0
5037,1,1,0,0,1,0,0,0,0,0,0,1,0,0
5045,2,2,0,0,0,2,0,2,0,0,0,1,0,2
5048,1,0,1,0,1,0,0,1,0,0,0,1,0,0
5051,1,1,0,0,0,1,0,1,0,0,0,1,0,1
5055,5,4,1,2,2,1,2,2,1,1,0,5,0,0
5056,2,1,1,0,0,2,0,0,0,0,0,2,0,0
5061,1,1,0,1,0,0,0,1,0,0,0,1,0,0
5065,1,1,0,0,1,0,0,1,0,0,0,1,0,1
5068,1,1,0,0,1,0,0,0,0,0,0,1,0,0
5070,1,1,0,0,0,1,1,0,0,0,0,1,0,1
5075,2,1,1,0,1,1,0,0,0,1,1,2,0,0
5088,1,1,0,0,1,0,0,1,0,1,0,0,0,0
5089,2,1,1,0,0,2,0,1,0,0,0,1,0,0
5091,3,3,0,0,1,2,1,0,0,1,0,3,0,0
5101,1,1,0,0,0,1,0,1,0,0,1,0,0,1
5148,4,4,0,2,1,1,0,4,0,0,0,4,0,1
5149,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5154,1,1,0,0,0,1,1,1,0,1,0,0,0,0
5155,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5156,1,1,0,0,0,1,0,0,0,0,1,1,0,0
5201,5,4,1,3,1,1,0,1,0,0,0,5,0,0
5251,2,1,1,0,0,2,0,1,0,0,0,1,0,1
5255,2,2,0,0,1,1,0,1,0,0,0,1,0,1
5257,1,0,1,0,1,0,1,1,0,1,0,1,1,0
5301,4,3,1,0,1,3,1,2,0,1,1,3,0,0
5343,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5345,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5346,8,3,5,4,0,4,0,4,0,0,0,7,0,3
5353,1,1,0,0,1,0,1,0,1,1,0,1,0,0
5363,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5401,17,12,5,2,9,6,3,7,1,0,2,15,0,7
5402,1,1,0,0,0,1,0,0,0,0,1,1,0,0
5403,5,5,0,0,3,2,1,3,0,1,1,3,0,2
5404,5,5,0,0,5,0,0,1,0,1,1,5,0,0
5405,1,1,0,0,1,0,0,0,0,0,0,1,0,0
5408,5,4,1,0,3,2,1,1,0,1,0,5,0,0
5443,4,3,1,1,1,2,0,3,0,0,1,4,0,1
5446,3,2,1,1,1,1,1,2,0,1,0,2,0,0
5452,7,7,0,0,0,7,1,3,0,1,1,6,0,1
5459,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5461,7,4,3,0,3,4,1,2,0,3,2,7,0,2
5465,6,4,2,0,3,3,2,5,0,2,0,5,0,3
5466,1,1,0,0,1,0,1,1,0,1,0,0,0,0
5468,1,1,0,1,0,0,0,0,0,0,0,1,0,0
5477,10,8,2,0,7,3,1,10,0,5,4,9,0,2
5478,1,1,0,0,0,1,0,0,0,0,1,1,0,0
5482,9,9,0,2,1,6,0,3,0,2,4,8,0,3
5488,3,3,0,0,2,1,1,2,0,0,0,2,0,1
5489,1,1,0,0,1,0,0,1,0,0,0,1,0,0
5495,7,6,1,0,2,5,2,6,0,2,1,5,0,3
5602,9,8,1,2,2,5,2,6,0,2,1,8,0,3
5641,2,1,1,0,1,1,0,1,0,0,0,1,0,1
5660,2,2,0,0,1,1,0,1,0,0,0,2,0,1
5661,1,1,0,0,1,0,0,1,0,0,0,1,0,0
5663,4,4,0,0,2,2,1,4,0,1,2,3,0,2
5672,7,6,1,2,4,1,1,4,0,1,1,7,0,1
5673,2,1,1,0,1,1,0,1,0,0,0,2,0,0
5674,1,1,0,0,0,1,0,1,0,0,0,1,0,1
5676,3,3,0,1,1,1,0,2,0,1,0,3,0,1
5677,4,4,0,0,3,1,0,2,0,0,0,4,0,0
5701,6,5,1,2,1,3,3,5,0,3,1,3,0,2
5743,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5751,2,2,0,0,1,1,1,1,0,1,1,2,0,1
5753,3,3,0,1,1,1,0,1,0,0,1,3,0,0
5762,2,1,1,1,1,0,0,2,0,1,1,2,0,0
5766,2,2,0,0,0,2,1,2,0,0,1,2,0,2
5767,1,1,0,0,1,0,0,0,0,0,0,1,0,0
5776,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5777,2,2,0,0,1,1,0,1,0,0,1,2,0,1
5778,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5821,1,1,0,0,1,0,1,0,1,1,0,1,0,0
5827,2,2,0,0,1,1,1,2,0,1,0,2,0,0
5829,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5832,1,0,1,0,0,1,0,1,0,1,1,1,0,0
5836,1,0,1,0,1,0,0,1,0,0,0,0,0,0
5843,1,1,0,0,1,0,0,0,0,0,0,1,0,0
5851,1,1,0,0,0,1,0,1,0,0,1,1,0,1
5862,1,1,0,0,0,1,1,1,0,0,0,1,0,1
6001,13,11,2,4,2,7,1,1,0,0,0,13,0,0
6002,2,2,0,1,1,0,1,0,0,0,0,2,0,1
6010,14,12,2,6,4,4,1,6,0,1,2,14,0,1
6013,15,15,0,6,3,6,2,1,0,2,2,14,1,3
6019,6,4,2,1,1,4,1,0,0,0,2,6,0,0
6021,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6023,1,0,1,1,0,0,0,0,0,0,0,1,0,0
6026,3,3,0,1,2,0,0,0,0,0,0,3,0,0
6027,2,2,0,0,0,2,1,2,0,1,0,2,0,0
6029,8,8,0,3,0,5,1,3,0,3,2,6,0,0
6032,9,8,1,1,1,7,0,3,0,0,3,8,1,3
6033,18,13,5,1,2,15,5,8,1,4,1,18,1,4
6035,10,10,0,4,0,6,1,5,0,1,3,9,1,3
6037,13,9,4,9,3,1,0,1,0,0,0,13,0,1
6040,3,3,0,0,2,1,2,2,0,1,0,3,0,1
6042,2,2,0,0,1,1,0,1,0,0,0,2,0,1
6043,8,7,1,4,0,4,0,3,0,0,2,8,0,2
6052,5,4,1,1,1,3,0,0,0,0,0,5,0,0
6057,6,5,1,1,2,3,0,0,0,1,2,6,0,0
6062,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6066,13,10,3,1,7,5,1,2,0,2,2,13,0,0
6070,15,14,1,5,4,6,1,3,0,1,1,14,1,2
6071,4,4,0,1,0,3,0,1,0,1,0,4,0,0
6073,5,5,0,1,0,4,1,0,0,0,1,5,0,2
6074,3,3,0,0,2,1,0,1,0,0,0,3,0,0
6077,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6078,2,2,0,0,1,1,0,0,0,0,0,2,0,0
6081,3,3,0,0,1,2,0,2,0,0,1,3,0,2
6082,2,1,1,0,1,1,0,2,0,1,1,2,0,1
6084,13,12,1,5,3,5,0,2,0,1,1,13,0,2
6085,1,1,0,0,0,1,0,0,0,0,1,1,0,1
6089,4,4,0,1,0,3,0,2,0,0,2,4,0,1
6092,7,4,3,3,1,3,0,2,0,0,2,7,1,2
6095,2,1,1,0,1,1,0,0,0,0,0,2,0,0
6096,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6098,1,1,0,0,0,1,1,1,0,1,0,1,0,0
6105,2,2,0,0,2,0,0,0,0,0,0,2,0,0
6106,2,2,0,1,1,0,0,0,0,0,0,2,0,0
6107,28,26,2,16,1,11,0,6,1,0,1,28,0,3
6109,16,14,2,6,2,8,1,3,1,1,1,16,0,2
6110,4,3,1,0,3,1,1,3,0,0,0,4,0,1
6111,4,3,1,0,2,2,0,1,0,0,2,4,1,1
6114,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6117,7,6,1,2,3,2,1,1,0,0,2,7,0,0
6118,2,2,0,0,2,0,0,0,0,0,0,2,0,0
6119,23,18,5,10,4,9,1,4,0,0,2,22,0,1
6231,1,0,1,0,0,1,0,1,0,0,0,1,0,1
6234,1,1,0,0,1,0,1,0,0,0,0,1,0,1
6235,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6237,3,3,0,1,0,2,0,1,0,0,3,3,1,2
6238,5,3,2,2,1,2,0,0,0,0,1,5,0,0
6239,2,2,0,0,2,0,0,1,0,0,1,2,0,0
6241,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6247,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6248,3,3,0,0,0,3,0,1,0,0,1,3,0,0
6249,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6250,4,2,2,0,1,3,2,1,2,2,0,4,0,0
6255,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6256,2,2,0,0,2,0,0,1,0,0,0,2,0,0
6258,1,1,0,0,1,0,0,0,0,0,1,1,0,0
6260,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6268,2,2,0,0,1,1,0,1,0,0,0,1,0,0
6277,3,2,1,1,0,2,0,1,0,0,0,3,0,0
6278,4,3,1,2,1,1,0,0,0,0,0,4,0,0
6279,2,2,0,0,0,2,0,0,0,0,0,2,0,1
6280,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6281,2,2,0,0,0,2,1,0,0,0,1,2,0,2
6320,5,3,2,3,1,1,0,0,0,0,1,5,0,0
6333,5,5,0,3,0,2,1,2,1,1,1,4,0,1
6335,16,11,5,16,0,0,0,0,0,0,0,16,0,0
6339,19,15,4,16,2,1,1,0,1,1,0,19,0,1
6340,6,6,0,1,3,2,0,1,0,0,0,6,0,0
6351,2,2,0,0,0,2,0,0,0,0,0,2,0,1
6355,8,7,1,2,1,5,0,3,0,0,1,7,0,1
6357,8,7,1,0,4,4,1,0,1,1,1,8,0,1
6359,4,4,0,0,2,2,1,0,0,0,1,4,0,0
6360,2,2,0,0,0,2,0,0,0,0,0,2,0,0
6365,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6371,7,6,1,3,1,3,0,3,0,0,3,7,0,1
6374,1,1,0,0,1,0,0,1,0,1,1,0,0,0
6375,1,1,0,1,0,0,1,1,1,1,0,1,0,0
6377,1,1,0,0,0,1,0,1,0,0,1,1,0,1
6378,3,3,0,1,0,2,0,0,0,0,1,3,0,0
6379,2,1,1,1,0,1,0,1,0,0,0,2,0,1
6382,3,3,0,0,0,3,1,3,0,1,1,3,0,1
6385,12,11,1,6,1,5,1,3,1,1,0,12,0,0
6401,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6403,5,5,0,3,0,2,1,1,0,1,0,5,0,0
6405,8,8,0,0,2,6,1,1,0,0,1,8,0,0
6409,1,1,0,0,0,1,0,1,0,0,0,1,0,1
6410,32,25,7,20,3,9,2,5,0,0,2,32,0,2
6412,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6413,4,4,0,0,0,4,1,1,0,0,1,4,1,2
6414,1,1,0,0,0,1,0,1,0,0,1,1,0,1
6415,7,7,0,1,3,3,1,1,0,1,2,7,0,1
6416,1,1,0,0,1,0,0,0,0,0,1,1,0,1
6417,2,1,1,0,1,1,1,1,1,1,0,1,0,0
6418,2,1,1,0,2,0,0,2,0,0,0,2,0,2
6419,5,5,0,3,1,1,1,0,0,0,0,5,0,1
6422,5,4,1,1,1,3,0,0,0,0,0,5,0,0
6423,3,3,0,2,0,1,0,0,0,0,0,3,0,0
6424,22,19,3,14,3,5,0,4,0,0,1,22,0,0
6437,16,16,0,6,2,8,1,3,0,0,3,16,1,3
6438,3,2,1,2,0,1,0,1,0,0,0,3,0,0
6441,4,4,0,1,0,3,0,2,0,0,1,4,0,1
6442,2,1,1,1,0,1,0,0,0,0,1,2,0,0
6443,11,11,0,8,1,2,0,1,0,0,1,11,0,2
6447,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6450,2,2,0,1,1,0,0,0,0,0,0,2,0,0
6451,2,2,0,0,0,2,0,1,0,0,1,1,0,0
6455,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6456,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6457,10,5,5,3,4,3,3,2,0,2,0,9,0,1
6460,5,5,0,0,1,4,0,2,0,0,2,4,0,1
6461,1,1,0,0,1,0,0,1,0,0,0,1,0,1
6467,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6468,5,4,1,2,2,1,1,3,0,0,0,4,1,4
6470,3,3,0,0,2,1,0,1,0,0,0,3,0,0
6472,1,1,0,0,0,1,0,1,0,0,1,1,0,1
6473,2,2,0,0,0,2,0,1,0,0,1,2,0,0
6475,7,6,1,2,3,2,1,1,0,0,1,6,0,1
6477,1,1,0,0,0,1,0,0,0,0,1,1,1,1
6478,2,2,0,0,0,2,0,0,0,0,2,2,0,1
6479,2,2,0,1,0,1,1,1,0,0,0,2,0,1
6480,3,3,0,1,1,1,0,1,0,0,0,3,0,1
6482,2,2,0,0,0,2,1,1,0,1,1,2,0,1
6483,4,2,2,3,0,1,0,0,0,0,0,4,0,0
6488,3,3,0,1,0,2,0,0,0,0,1,3,0,1
6489,8,6,2,2,1,5,4,3,0,4,1,6,1,1
6492,31,23,8,20,2,9,1,4,1,1,2,29,1,4
6498,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6510,2,2,0,0,2,0,1,1,0,0,0,2,0,0
6511,24,19,5,11,8,5,4,2,0,3,1,24,1,0
6512,3,3,0,1,1,1,0,0,0,0,1,3,0,0
6513,13,10,3,11,1,1,0,1,0,0,0,12,0,0
6514,1,1,0,0,0,1,1,0,0,1,0,1,1,0
6515,7,6,1,3,2,2,1,2,0,1,1,7,0,0
6517,8,7,1,2,4,2,1,0,0,0,1,8,0,0
6518,7,6,1,3,2,2,0,0,0,0,1,7,0,0
6519,4,4,0,2,0,2,0,0,0,0,0,4,0,0
6524,4,4,0,0,2,2,0,1,0,0,1,4,0,0
6525,8,6,2,3,3,2,0,1,0,0,0,8,0,1
6606,2,2,0,0,1,1,0,0,0,0,0,2,0,0
6611,6,6,0,1,3,2,0,1,0,0,0,6,0,0
6612,1,1,0,0,0,1,1,1,1,1,0,1,0,0
6614,1,1,0,0,0,1,0,0,0,0,1,1,0,1
6615,1,1,0,0,0,1,0,0,0,0,0,1,0,0
6660,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6705,1,1,0,0,0,1,0,0,0,0,1,1,0,0
6708,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6712,3,3,0,1,0,2,1,1,0,0,2,3,0,2
6756,1,1,0,0,0,1,0,1,0,1,1,1,0,0
6757,3,3,0,1,0,2,0,0,0,0,1,3,0,1
6759,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6762,7,5,2,2,2,3,0,3,0,0,1,5,0,2
6763,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6770,2,2,0,0,1,1,0,2,0,0,1,2,0,0
6776,6,6,0,0,3,3,1,3,0,0,1,6,0,2
6777,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6778,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6783,1,1,0,0,0,1,1,1,0,1,0,1,0,0
6785,1,1,0,0,1,0,0,1,0,0,1,1,0,1
6791,3,3,0,2,0,1,1,2,0,1,0,3,0,0
6794,2,1,1,2,0,0,0,0,0,0,0,2,0,0
6795,3,1,2,0,2,1,1,2,0,1,0,3,0,1
6798,4,3,1,1,0,3,1,2,0,1,0,4,0,0
6801,8,7,1,3,2,3,0,3,0,1,2,6,0,1
6804,2,1,1,1,1,0,0,0,0,0,0,2,0,0
6807,2,2,0,0,0,2,1,2,0,1,1,2,0,1
6810,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6811,4,3,1,0,2,2,0,2,0,0,0,3,0,0
6812,1,1,0,0,0,1,0,0,0,0,1,1,0,0
6820,8,8,0,2,0,6,0,1,0,0,0,7,0,0
6824,9,7,2,2,3,4,1,0,0,0,0,9,0,0
6825,4,4,0,0,0,4,0,0,0,0,1,4,0,1
6830,5,5,0,0,2,3,1,1,0,0,0,4,0,1
6831,5,4,1,0,2,3,1,2,0,1,0,5,0,0
6833,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6840,7,7,0,3,1,3,1,2,0,1,0,7,0,1
6850,10,7,3,2,0,8,0,2,0,0,4,10,0,1
6851,9,9,0,4,1,4,0,1,0,0,1,9,0,2
6853,2,2,0,0,0,2,0,0,0,0,0,2,0,0
6854,6,5,1,2,1,3,0,3,0,0,2,6,1,2
6855,6,4,2,1,0,5,0,0,0,0,1,6,0,1
6870,7,3,4,4,1,2,0,0,0,0,1,7,0,1
6877,13,12,1,1,1,11,1,5,0,0,4,11,0,2
6878,2,1,1,1,0,1,0,0,0,0,0,2,0,0
6879,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6880,20,18,2,8,6,6,1,1,0,0,3,20,0,2
6883,9,9,0,4,1,4,1,1,1,1,1,9,0,1
6890,3,2,1,1,1,1,0,1,0,0,2,3,0,1
6896,11,10,1,4,2,5,2,6,0,2,3,9,0,2
6897,9,9,0,5,1,3,0,0,0,0,1,9,0,0
6901,2,2,0,0,1,1,0,0,0,0,0,2,0,0
6902,6,6,0,2,1,3,1,2,0,0,0,6,0,1
6903,3,2,1,1,0,2,0,1,0,0,0,3,0,0
6905,3,2,1,0,1,2,0,1,0,0,1,3,0,0
6906,2,1,1,0,1,1,1,1,0,0,1,1,0,1
6907,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6940,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7002,1,1,0,0,0,1,0,1,0,0,1,1,0,1
7003,16,12,4,2,6,8,3,5,0,4,6,13,0,5
7004,2,2,0,0,0,2,1,0,0,0,0,2,1,1
7005,19,14,5,9,1,9,1,3,0,1,4,18,0,2
7006,2,2,0,0,1,1,0,2,0,0,1,2,0,1
7008,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7009,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7011,2,2,0,0,1,1,0,0,0,0,0,2,0,0
7012,1,1,0,0,0,1,1,1,1,1,0,1,0,0
7013,3,3,0,0,0,3,0,2,0,0,2,3,0,1
7014,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7016,8,8,0,0,4,4,2,4,1,1,0,5,0,2
7023,1,1,0,0,0,1,0,1,0,0,0,1,0,0
7024,5,4,1,0,2,3,3,1,2,1,1,5,1,4
7026,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7028,1,1,0,0,0,1,0,1,0,1,0,1,0,0
7029,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7030,9,7,2,0,5,4,1,1,0,1,2,8,2,0
7031,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7034,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7035,1,0,1,0,0,1,0,0,0,0,1,1,0,0
7036,2,2,0,0,2,0,0,1,0,0,0,2,0,0
7039,7,7,0,0,2,5,1,2,0,0,3,6,0,2
7040,9,9,0,0,1,8,1,4,0,0,3,9,0,1
7041,1,1,0,0,1,0,0,0,0,0,0,1,0,0
